what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1360873108011
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360873108011
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360873108671
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360873111501
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360873113156
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360873125684
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360873126157
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360873127576
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360873129451
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360873129513
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360873134219
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1360873153184
activated,view,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1360873162234
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360873162256
closed,view,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1360873162278
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1360873164337
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360873164358
closed,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1360873164369
started,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1360873164441
started,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1360873164492
started,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.5.0.v20110608-1400,"org.eclipse.mylyn.wikitext.tasks.ui",1360873164516
